AbilitecContactID,PolicyNumber,DriverNumber,AbilitecHouseholdID,DriverCount,ClaimCount,TotalPaid,ClaimNumber,AtFaultDescription,ClaimStatus,ClaimType,DateOfLoss,DriverID,LossState,PolicyStateCode,SubrogrationFlag,TermEffectiveDate,VehicleID,ClaimTransCount,ClaimTransPaidLoss,DaysToClaim,DaysToClaim_h
04ZJUS01XZMQEEJ5,UkkyNjA4MDIx,1,04ZJUS13TXNWYELZ,3,1,0.0,PA0002363689,Other party at fault,C,PG_PARKED,2018-08-10 00:00:00,98,RI,RI,NO,2018-04-19 00:00:00,5,1.0,0.0,0.0,0.0
04ZJUS011NVSZB4V,UkkyNjA4NDIw,1,04ZJUS03TYVPYDFJ,1,1,15504.48,PA0002172897,Other party at fault,C,PG_HIT_RUN,2017-02-05 00:00:00,98,RI,RI,NO,2016-10-12 00:00:00,1,33.0,15504.48,0.0,0.0
04ZJUS016SLQ3EWT,UkkyNjE1OTgz,1,04ZJUS03PSN07DRQ,1,1,6792.21,PA0002057252,Insured at fault,C,PG_IVREARENDCV,2016-01-23 00:00:00,1,RI,RI,NO,2015-10-18 00:00:00,1,20.0,6792.21,0.0,0.0
04ZJUS01YVKG49R1,UkkyNjE5ODgz,1,04ZJUS03SB2ZK2PX,1,1,434.26,PA0002409728,Insured at fault,C,PG_IVREARENDCV,2018-11-19 00:00:00,99,RI,RI,NO,2018-07-05 00:00:00,4,6.0,434.26,0.0,0.0
04ZJUS01JP62T3P9,UkkyNjI4MDQw,1,04ZJUS03QVED53YJ,2,5,64841.87,PA0002099093,Insured at fault,C,VEHCOLLISION,2016-05-31 00:00:00,1,RI,RI,NO,2016-04-27 00:00:00,2,33.0,64163.380000000005,0.0,0.0
04ZJUS01JP62T3P9,UkkyNjI4MDQw,1,04ZJUS03QVED53YJ,2,5,64841.87,PA0002118813,Other party at fault,C,VEHCOLLISION,2016-08-11 00:00:00,1,RI,RI,YES,2016-04-27 00:00:00,3,8.0,0.0,0.0,0.0
04ZJUS01JP62T3P9,UkkyNjI4MDQw,1,04ZJUS03QVED53YJ,2,5,64841.87,PA0002199358,Other party at fault,C,PG_PARKED,2017-04-24 00:00:00,0,RI,RI,NO,2016-10-27 00:00:00,3,,,,
04ZJUS01JP62T3P9,UkkyNjI4MDQw,1,04ZJUS03QVED53YJ,2,5,64841.87,PA0002280980,Insured at fault,C,PG_COLLISIONINTERSECTION,2017-08-26 00:00:00,2,MA,RI,NO,2017-04-27 00:00:00,3,4.0,0.0,0.0,0.0
04ZJUS01JP62T3P9,UkkyNjI4MDQw,1,04ZJUS03QVED53YJ,2,5,64841.87,PA0002321613,Insured at fault,C,PG_COLLISIONBACKING,2018-03-12 00:00:00,1,RI,RI,NO,2017-10-27 00:00:00,4,5.0,678.49,0.0,0.0
04ZJUS0105CHRKVP,UkkyNjIxODY4,1,04ZJUS038YYG3HQ7,1,1,7155.87,PA0002045110,Insured at fault,C,PG_COLLISIONWITHPARKEDCAR,2015-11-18 00:00:00,1,RI,RI,NO,2015-10-22 00:00:00,1,6.0,7155.87,0.0,0.0
04ZJUS023PVTYMJ1,UkkyNjM2NzA4,1,04ZJUS031J9FJX9N,1,1,500.0,PA0002227365,Other party at fault,C,PG_CVREARENDIV,2017-07-06 00:00:00,1,RI,RI,YES,2017-05-04 00:00:00,1,21.0,500.0,0.0,0.0
04ZJUS02MMX4PB7G,UkkyNjM4MjYz,1,04ZJUS03KR19098L,6,2,1694.04,PA0002355525,Insured at fault,O,PG_IVREARENDCV,2018-06-13 00:00:00,5,NY,RI,NO,2018-05-08 00:00:00,4,17.0,1694.04,0.0,0.0
04ZJUS02MMX4PB7G,UkkyNjM4MjYz,1,04ZJUS03KR19098L,6,2,1694.04,PA0002366203,No fault,C,GLASSBREAKAGE,2018-08-18 00:00:00,1,RI,RI,NO,2018-05-08 00:00:00,1,1.0,0.0,0.0,0.0
04ZJUS01R6WWVJ4R,UkkyNjYyNDcz,1,04ZJUS0366EVJ236,4,2,18000.0,PA0002229591,Other party at fault,C,PG_COLLISIONINTERSECTION,2017-07-14 00:00:00,1,RI,RI,YES,2017-06-01 00:00:00,1,19.0,8000.0,0.0,0.0
04ZJUS01R6WWVJ4R,UkkyNjYyNDcz,1,04ZJUS0366EVJ236,4,2,18000.0,PA0002261699,Comparative Negligence,C,PG_COLLISIONINTERSECTION,2017-07-14 00:00:00,1,RI,RI,NO,2017-06-01 00:00:00,1,11.0,10000.0,0.0,0.0
04ZJUS02FGT60F4T,UkkyNjg1NzA0,1,04ZJUS0315JLRW8N,6,1,3373.46,PA0002287797,No fault,C,ANIMAL,2018-01-07 00:00:00,1,MA,RI,NO,2017-12-21 00:00:00,5,11.0,3373.46,0.0,0.0
04ZJUS02VXHTD8R8,UkkyNjgzNDky,1,04ZJUS03YZ9GZEML,4,5,7115.57,PA0002105494,Insured at fault,C,PG_HIT_RUN,2016-07-07 00:00:00,1,RI,RI,NO,2016-06-18 00:00:00,3,12.0,3327.88,0.0,0.0
04ZJUS02VXHTD8R8,UkkyNjgzNDky,1,04ZJUS03YZ9GZEML,4,5,7115.57,PA0002168720,Insured at fault,C,PG_IVREARENDCV,2016-09-07 00:00:00,99,RI,RI,NO,2016-06-18 00:00:00,7,1.0,0.0,0.0,0.0
04ZJUS02VXHTD8R8,UkkyNjgzNDky,1,04ZJUS03YZ9GZEML,4,5,7115.57,PA0002163684,Other party at fault,C,PG_PARKED,2017-01-06 00:00:00,98,RI,RI,NO,2017-01-04 00:00:00,6,8.0,2221.87,0.0,0.0
04ZJUS02VXHTD8R8,UkkyNjgzNDky,1,04ZJUS03YZ9GZEML,4,5,7115.57,PA0002225213,Comparative Negligence,C,PG_COLLISIONBACKING,2017-07-01 00:00:00,99,RI,RI,NO,2017-01-04 00:00:00,2,1.0,0.0,0.0,0.0
04ZJUS02VXHTD8R8,UkkyNjgzNDky,1,04ZJUS03YZ9GZEML,4,5,7115.57,PA0002315767,Insured at fault,C,PG_COLLISIONBACKING,2018-03-29 00:00:00,1,RI,RI,NO,2018-01-18 00:00:00,10,7.0,1565.82,0.0,0.0
04ZJUS01QC4JQYYR,UkkyNjkzMDYx,1,04ZJUS03WZVHYDFM,2,2,0.0,PA0002078307,Other party at fault,C,PG_HIT_RUN,2016-04-07 00:00:00,0,RI,RI,NO,2015-12-15 00:00:00,1,,,,
04ZJUS01QC4JQYYR,UkkyNjkzMDYx,1,04ZJUS03WZVHYDFM,2,2,0.0,PA0002100805,Other party at fault,C,PG_CVREARENDIV,2016-06-20 00:00:00,1,RI,RI,NO,2016-06-15 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS01R3CX99JR,UkkyNzA3Nzky,1,04ZJUS03PNC07D5R,2,3,2043.6100000000001,PA0002056743,No fault,C,GLASSBREAKAGE,2016-01-19 00:00:00,2,RI,RI,NO,2015-12-29 00:00:00,1,1.0,0.0,0.0,0.0
04ZJUS01R3CX99JR,UkkyNzA3Nzky,1,04ZJUS03PNC07D5R,2,3,2043.6100000000001,PA0002084763,No fault,C,FIXEDOBJCOLL,2016-04-15 00:00:00,0,RI,RI,NO,2015-12-29 00:00:00,1,,,,
04ZJUS01R3CX99JR,UkkyNzA3Nzky,1,04ZJUS03PNC07D5R,2,3,2043.6100000000001,PA0002233632,Other party at fault,C,PG_CVREARENDIV,2017-07-29 00:00:00,1,RI,RI,NO,2017-06-29 00:00:00,2,8.0,2043.6100000000001,0.0,0.0
04ZJUS01VX3PG8D2,UkkyNzE1ODgx,1,04ZJUS03QE9TQYJX,3,1,7484.69,PA0002367004,Insured at fault,C,PG_COLLISIONBACKING,2018-08-20 00:00:00,1,RI,RI,NO,2018-07-14 00:00:00,3,10.0,7484.69,0.0,0.0
04ZJUS02KY3MD3W7,UkkyNzE4MjQ3,1,04ZJUS03QVPJXXYJ,3,2,25780.0,PA0002054666,Other party at fault,C,LEFTCOLLISION,2016-01-09 00:00:00,1,RI,RI,YES,2016-01-05 00:00:00,1,54.0,25780.0,0.0,0.0
04ZJUS02KY3MD3W7,UkkyNzE4MjQ3,1,04ZJUS03QVPJXXYJ,3,2,25780.0,PA0002183101,Other party at fault,C,LEFTCOLLISION,2016-01-09 00:00:00,1,RI,RI,YES,2016-01-05 00:00:00,998,4.0,0.0,0.0,0.0
04ZJUS016P8B0LJ5,UkkyNzEwNzQy,1,04ZJUS031RMXRW8N,2,2,2907.5,PA0002052136,Other party at fault,C,PG_CVREARENDIV,2016-01-04 00:00:00,0,RI,RI,NO,2015-12-31 00:00:00,1,,,,
04ZJUS016P8B0LJ5,UkkyNzEwNzQy,1,04ZJUS031RMXRW8N,2,2,2907.5,PA0002161290,Comparative Negligence,C,VEHCOLLISION,2016-12-15 00:00:00,1,RI,RI,NO,2016-06-30 00:00:00,3,9.0,2907.5,0.0,0.0
04ZJUS01JSMTD6DS,UkkyNzM5Njc4,1,04ZJUS03GNEMY30Z,3,1,0.0,PA0002351878,Other party at fault,C,PG_PARKED,2018-07-06 00:00:00,98,RI,RI,NO,2018-01-27 00:00:00,1,1.0,0.0,0.0,0.0
04ZJUS016SKMYF1L,UkkyNzMwMjgx,1,04ZJUS031BNQYT1N,2,1,0.0,PA0002371499,Other party at fault,C,PG_COLLISIONBACKING,2018-09-01 00:00:00,98,RI,RI,YES,2018-07-15 00:00:00,4,5.0,0.0,0.0,0.0
04ZJUS01ERFP4GJE,UkkyNzMyMTkx,1,04ZJUS13JF1EYYKK,6,8,121736.22000000002,PA0002245615,Insured at fault,C,PG_IVREARENDCV,2017-09-02 00:00:00,1,RI,RI,NO,2017-07-15 00:00:00,1,39.0,28210.289999999997,0.0,0.0
04ZJUS01ERFP4GJE,UkkyNzMyMTkx,1,04ZJUS13JF1EYYKK,6,8,121736.22000000002,PA0002306893,No fault,C,PG_PARKED,2018-03-06 00:00:00,98,RI,RI,NO,2018-01-15 00:00:00,4,19.0,1734.68,0.0,0.0
04ZJUS01ERFP4GJE,UkkyNzMyMTkx,1,04ZJUS13JF1EYYKK,6,8,121736.22000000002,PA0002331636,No fault,C,VANDALISM,2018-05-15 00:00:00,98,MA,RI,YES,2018-01-15 00:00:00,4,20.0,10889.05,0.0,0.0
04ZJUS01ERFP4GJE,UkkyNzMyMTkx,1,04ZJUS13JF1EYYKK,6,8,121736.22000000002,PA0002359568,Insured at fault,C,FIXEDOBJCOLL,2018-07-28 00:00:00,2,RI,RI,NO,2018-07-15 00:00:00,3,12.0,24305.64,0.0,0.0
04ZJUS01ERFP4GJE,UkkyNzMyMTkx,1,04ZJUS13JF1EYYKK,6,8,121736.22000000002,PA0002393533,Other party at fault,O,PG_PARKED,2018-11-01 00:00:00,98,RI,RI,YES,2018-07-15 00:00:00,9,24.0,12072.4,0.0,0.0
04ZJUS01ERFP4GJE,UkkyNzMyMTkx,1,04ZJUS13JF1EYYKK,6,8,121736.22000000002,PA0002405370,No fault,C,VANDALISM,2018-12-01 00:00:00,1,RI,RI,NO,2018-07-15 00:00:00,8,14.0,3782.63,0.0,0.0
04ZJUS01ERFP4GJE,UkkyNzMyMTkx,1,04ZJUS13JF1EYYKK,6,8,121736.22000000002,PA0002435045,Comparative Negligence,C,PG_COLLISIONINTERSECTION,2019-02-28 00:00:00,6,RI,RI,YES,2019-01-15 00:00:00,12,33.0,25041.79,0.0,0.0
04ZJUS01ERFP4GJE,UkkyNzMyMTkx,1,04ZJUS13JF1EYYKK,6,8,121736.22000000002,PA0002453512,Insured at fault,C,FIXEDOBJCOLL,2019-04-20 00:00:00,6,RI,RI,NO,2019-01-15 00:00:00,12,26.0,15699.74,0.0,0.0
04ZJUS01X49TMQK9,UkkyNzMyNjY5,1,04ZJUS031ZELR68N,2,3,9710.45,PA0002140540,Insured at fault,C,PG_IVREARENDCV,2016-10-24 00:00:00,1,RI,RI,NO,2016-07-15 00:00:00,1,13.0,4521.75,0.0,0.0
04ZJUS01X49TMQK9,UkkyNzMyNjY5,1,04ZJUS031ZELR68N,2,3,9710.45,PA0002149785,Insured at fault,C,VEHCOLLISION,2016-11-18 00:00:00,2,RI,RI,NO,2016-07-15 00:00:00,3,10.0,3799.11,0.0,0.0
04ZJUS01X49TMQK9,UkkyNzMyNjY5,1,04ZJUS031ZELR68N,2,3,9710.45,PA0002215639,Insured at fault,C,PG_IVREARENDCV,2017-06-01 00:00:00,1,RI,RI,NO,2017-01-15 00:00:00,1,7.0,1389.59,0.0,0.0
04ZJUS026RVGYMJ7,UkkyNzQ3ODg1,1,04ZJUS03ZDK4PGRF,2,1,6342.210000000001,PA0002420891,No fault,C,VANDALISM,2019-01-20 00:00:00,98,RI,RI,NO,2018-01-26 00:00:00,5,30.0,6342.210000000001,0.0,0.0
04ZJUS01721WC3G0,UkkyNzQ4MjA1,1,04ZJUS03GBHPLM3R,3,1,6968.0,PA0002220716,Other party at fault,C,PG_HIT_RUN,2017-06-21 00:00:00,1,CT,RI,NO,2017-01-31 00:00:00,1,11.0,6968.0,0.0,0.0
04ZJUS02V79VCXS3,UkkyNzQ4MjY5,1,04ZJUS03G9N6L03R,2,2,7500.0,PA0002094566,Other party at fault,C,PG_CVREARENDIV,2016-05-29 00:00:00,1,RI,RI,NO,2016-01-28 00:00:00,1,16.0,5000.0,0.0,0.0
04ZJUS02V79VCXS3,UkkyNzQ4MjY5,1,04ZJUS03G9N6L03R,2,2,7500.0,PA0002216029,Other party at fault,C,LEFTCOLLISION,2017-06-07 00:00:00,1,RI,RI,YES,2017-01-28 00:00:00,1,11.0,2500.0,0.0,0.0
04ZJUS01V8LK7GJC,UkkyNzY5NDg3,1,04ZJUS03GSG8LM3R,1,1,9287.83,PA0002138643,Insured at fault,C,PG_IVREARENDCV,2016-10-20 00:00:00,1,RI,RI,NO,2016-08-08 00:00:00,1,8.0,9287.83,0.0,0.0
04ZJUS02LDWC72P6,UkkyNzYxMzQ0,1,04ZJUS031Z8FJXWN,1,2,8786.37,PA0002196148,Other party at fault,C,PG_CVREARENDIV,2017-04-16 00:00:00,99,RI,RI,NO,2017-02-03 00:00:00,2,4.0,0.0,0.0,0.0
04ZJUS02LDWC72P6,UkkyNzYxMzQ0,1,04ZJUS031Z8FJXWN,1,2,8786.37,PA0002265304,Insured at fault,C,PG_HAZARDOUS,2017-10-29 00:00:00,99,RI,RI,NO,2017-08-17 00:00:00,1,43.0,8786.37,0.0,0.0
04ZJUS01RK95JQGF,UkkyNzgyNzg0,1,04ZJUS03VX0TN8HQ,4,1,0.0,PA0002145573,Insured at fault,C,PG_COLLISIONWITHPARKEDCAR,2016-11-09 00:00:00,1,RI,RI,NO,2016-09-02 00:00:00,2,1.0,0.0,8.0,192.0
04ZJUS02KNX44BSH,UkkyNzk4NDEx,2,04ZJUS03CDX4VYJX,4,3,34865.240000000005,PA0002102400,Other party at fault,C,VANDALISM,2016-06-27 00:00:00,98,RI,RI,NO,2016-02-18 00:00:00,1,11.0,4269.0,0.0,0.0
04ZJUS02KNX44BSH,UkkyNzk4NDEx,2,04ZJUS03CDX4VYJX,4,3,34865.240000000005,PA0002146138,Other party at fault,C,PG_CVREARENDIV,2016-11-11 00:00:00,1,RI,RI,NO,2016-02-18 00:00:00,1,35.0,28096.24,0.0,0.0
04ZJUS02KNX44BSH,UkkyNzk4NDEx,2,04ZJUS03CDX4VYJX,4,3,34865.240000000005,PA0002185517,Other party at fault,O,PG_CVREARENDIV,2016-10-31 00:00:00,1,RI,RI,YES,2016-02-18 00:00:00,1,20.0,2500.0,0.0,0.0
04ZJUS02DMFW4WWR,UkkyODA0MTk5,1,04ZJUS037JBKYQHM,2,4,7450.6,PA0002146287,Other party at fault,C,PG_HIT_RUN,2016-10-19 00:00:00,98,RI,RI,NO,2016-08-20 00:00:00,1,9.0,4962.08,0.0,0.0
04ZJUS02DMFW4WWR,UkkyODA0MTk5,1,04ZJUS037JBKYQHM,2,4,7450.6,PA0002146288,Insured at fault,C,PG_COLLISIONBACKING,2016-11-12 00:00:00,1,RI,RI,NO,2016-08-20 00:00:00,1,8.0,2488.52,0.0,0.0
04ZJUS02DMFW4WWR,UkkyODA0MTk5,1,04ZJUS037JBKYQHM,2,4,7450.6,PA0002242553,Other party at fault,C,VEHCOLLISION,2017-08-16 00:00:00,99,RI,RI,NO,2017-02-20 00:00:00,1,12.0,0.0,0.0,0.0
04ZJUS02DMFW4WWR,UkkyODA0MTk5,1,04ZJUS037JBKYQHM,2,4,7450.6,PA0002255412,Other party at fault,C,PG_CVREARENDIV,2017-09-23 00:00:00,1,RI,RI,NO,2017-08-20 00:00:00,1,12.0,0.0,0.0,0.0
04ZJUS01JBNBSFJ5,UkkyODI3ODA1,1,04ZJUS03VZ2P2B73,2,4,1368.45,PA0002091433,Comparative Negligence,C,PG_COLLISIONBACKING,2016-05-20 00:00:00,1,RI,RI,YES,2016-03-01 00:00:00,1,9.0,191.83000000000004,0.0,0.0
04ZJUS01JBNBSFJ5,UkkyODI3ODA1,1,04ZJUS03VZ2P2B73,2,4,1368.45,PA0002109452,No fault,C,GLASSBREAKAGE,2016-07-19 00:00:00,1,RI,RI,NO,2016-03-01 00:00:00,1,8.0,78.95,0.0,0.0
04ZJUS01JBNBSFJ5,UkkyODI3ODA1,1,04ZJUS03VZ2P2B73,2,4,1368.45,PA0002144918,Other party at fault,C,PG_HIT_RUN,2016-11-09 00:00:00,98,MA,RI,NO,2016-09-01 00:00:00,1,17.0,161.46000000000004,0.0,0.0
04ZJUS01JBNBSFJ5,UkkyODI3ODA1,1,04ZJUS03VZ2P2B73,2,4,1368.45,PA0002225661,Insured at fault,C,PG_IVREARENDCV,2017-06-29 00:00:00,1,RI,RI,NO,2017-03-01 00:00:00,1,17.0,936.21,0.0,0.0
04ZJUS026LKW41M0,UkkyODM1NTg0,1,04ZJUS03ZGNE12CF,2,1,2500.0,PA0002208178,Other party at fault,C,LEFTCOLLISION,2017-05-14 00:00:00,1,RI,RI,YES,2017-04-02 00:00:00,1,9.0,2500.0,0.0,0.0
04ZJUS027QRQQ2PG,UkkyODM4NjA4,1,04ZJUS03JKEEJDBS,2,2,2278.21,PA0002092588,Insured at fault,C,VEHCOLLISION,2016-05-24 00:00:00,2,MA,RI,NO,2016-03-04 00:00:00,2,6.0,1821.54,0.0,0.0
04ZJUS027QRQQ2PG,UkkyODM4NjA4,1,04ZJUS03JKEEJDBS,2,2,2278.21,PA0002458486,Insured at fault,C,PG_COLLISIONINTERSECTION,2019-05-02 00:00:00,1,MA,RI,NO,2019-03-04 00:00:00,8,10.0,456.67,0.0,0.0
04ZJUS01QC4JQYYR,UkkyODQ0NjY5,3,04ZJUS03WZVHYDFM,2,2,0.0,PA0002219766,No fault,C,FIXEDOBJCOLL,2017-06-19 00:00:00,98,RI,RI,NO,2017-03-08 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS01QC4JQYYR,UkkyODQ0NjY5,3,04ZJUS03WZVHYDFM,2,2,0.0,PA0002369130,Other party at fault,C,PG_PARKED,2018-08-26 00:00:00,98,RI,RI,YES,2018-03-10 00:00:00,1,8.0,0.0,0.0,0.0
04ZJUS01KQLW4W44,UkkyODQ1NTA3,1,04ZJUS032KGEJDLX,2,1,0.0,PA0002180943,Other party at fault,C,PG_HIT_RUN,2017-02-28 00:00:00,1,RI,RI,NO,2016-09-10 00:00:00,2,1.0,0.0,0.0,0.0
04ZJUS02YXRG38RJ,UkkyODQxODgy,1,04ZJUS033S74N4PS,2,2,17822.77,PA0002111914,Comparative Negligence,C,PG_COLLISIONMERGE,2016-07-12 00:00:00,99,RI,RI,NO,2016-03-07 00:00:00,2,17.0,15322.77,0.0,0.0
04ZJUS02YXRG38RJ,UkkyODQxODgy,1,04ZJUS033S74N4PS,2,2,17822.77,PA0002133539,Other party at fault,C,VEHCOLLISION,2016-10-02 00:00:00,99,RI,RI,YES,2016-03-07 00:00:00,2,7.0,2500.0,0.0,0.0
04ZJUS02JL3GD2KR,UkkyODY0NDE1,1,04ZJUS03QGTVTDJ5,2,1,6860.0,PA0002416909,Other party at fault,C,PG_HIT_RUN,2019-01-08 00:00:00,1,RI,RI,NO,2018-03-19 00:00:00,6,11.0,6860.0,0.0,0.0
04ZJUS01R25XDBYK,UkkyODYyMTMy,1,04ZJUS03FPB2LQJ8,1,2,12935.02,PA0002329017,No fault,C,PG_PARKED,2018-05-07 00:00:00,98,RI,RI,NO,2018-03-19 00:00:00,3,12.0,5706.54,0.0,0.0
04ZJUS01R25XDBYK,UkkyODYyMTMy,1,04ZJUS03FPB2LQJ8,1,2,12935.02,PA0002398879,Insured at fault,C,FIXEDOBJCOLL,2018-11-15 00:00:00,1,RI,RI,NO,2018-09-22 00:00:00,3,19.0,7228.4800000000005,0.0,0.0
04ZJUS021983ZFDF,UkkyODc2NDkw,1,04ZJUS03NXNTH8DJ,1,1,667.69,PA0002361998,Insured at fault,C,PG_COLLISIONWITHPARKEDCAR,2018-08-06 00:00:00,1,RI,RI,NO,2018-03-28 00:00:00,2,8.0,667.69,0.0,0.0
04ZJUS02SY7V3305,UkkyODc2NzAz,1,04ZJUS03BV32DJJV,1,2,1915.0,PA0002109109,Other party at fault,C,PG_HIT_RUN,2016-07-18 00:00:00,0,RI,RI,NO,2016-03-28 00:00:00,1,,,,
04ZJUS02SY7V3305,UkkyODc2NzAz,1,04ZJUS03BV32DJJV,1,2,1915.0,PA0002260536,Other party at fault,C,PG_CVREARENDIV,2017-09-16 00:00:00,1,RI,RI,NO,2017-03-28 00:00:00,1,8.0,1915.0,0.0,0.0
04ZJUS0144X4DR1J,UkkyODc3Nzg1,1,04ZJUS03Y0TN05RZ,2,1,26493.15,PA0002292230,Insured at fault,C,VEHCOLLISION,2018-01-18 00:00:00,99,RI,RI,NO,2017-09-29 00:00:00,2,30.0,26493.15,0.0,0.0
04ZJUS01TRL063L6,UkkyODc4NzYx,1,04ZJUS0366LZX22J,4,3,11023.39,PA0002132397,Other party at fault,C,PG_COLLISIONBACKING,2016-10-01 00:00:00,2,RI,RI,YES,2016-04-07 00:00:00,2,39.0,8379.17,0.0,0.0
04ZJUS01TRL063L6,UkkyODc4NzYx,1,04ZJUS0366LZX22J,4,3,11023.39,PA0002138456,No fault,C,FIXEDOBJCOLL,2016-10-19 00:00:00,98,RI,RI,NO,2016-04-07 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS01TRL063L6,UkkyODc4NzYx,1,04ZJUS0366LZX22J,4,3,11023.39,PA0002464098,Insured at fault,C,PG_COLLISIONWITHPARKEDCAR,2019-05-18 00:00:00,1,RI,RI,NO,2019-04-07 00:00:00,2,8.0,2644.22,0.0,0.0
04ZJUS012YY949H0,UkkyODcwNzE3,1,04ZJUS039DCXKKJ5,1,2,4529.05,PA0002121804,Other party at fault,C,PG_CVREARENDIV,2016-08-27 00:00:00,1,MA,RI,YES,2016-03-24 00:00:00,1,5.0,0.0,0.0,0.0
04ZJUS012YY949H0,UkkyODcwNzE3,1,04ZJUS039DCXKKJ5,1,2,4529.05,PA0002160247,Insured at fault,C,PG_HAZARDOUS,2016-12-15 00:00:00,1,MA,RI,NO,2016-09-24 00:00:00,1,12.0,4529.05,0.0,0.0
04ZJUS01BV8DHM6F,UkkyODg1ODIw,1,04ZJUS03NYG66B2B,2,1,0.0,PA0002433964,No fault,C,PG_COLLISIONINTERSECTION,2019-02-22 00:00:00,0,RI,RI,NO,2018-10-02 00:00:00,3,,,,
04ZJUS02S3NDHBL7,UkkyOTA1MzI2,1,04ZJUS031CK14BST,2,3,10284.550000000001,PA0002223467,Insured at fault,C,PG_IVREARENDCV,2017-06-28 00:00:00,2,RI,RI,NO,2017-04-18 00:00:00,2,13.0,1052.0,0.0,0.0
04ZJUS02S3NDHBL7,UkkyOTA1MzI2,1,04ZJUS031CK14BST,2,3,10284.550000000001,PA0002361974,Insured at fault,C,PG_IVREARENDCV,2018-08-06 00:00:00,2,RI,RI,NO,2018-04-18 00:00:00,1,11.0,5567.000000000001,0.0,0.0
04ZJUS02S3NDHBL7,UkkyOTA1MzI2,1,04ZJUS031CK14BST,2,3,10284.550000000001,PA0002427401,Insured at fault,O,PG_IVREARENDCV,2019-02-01 00:00:00,2,RI,RI,NO,2018-10-18 00:00:00,2,33.0,3665.5499999999997,0.0,0.0
04ZJUS01QS60M92T,UkkyOTA4NTE0,1,04ZJUS035207Z5J0,1,1,2500.0,PA0002106728,Other party at fault,C,VEHCOLLISION,2016-07-05 00:00:00,1,RI,RI,YES,2016-04-20 00:00:00,1,13.0,2500.0,0.0,0.0
04ZJUS01W68NDR4K,UkkyOTA5NDM5,1,04ZJUS03P6H07DKN,1,4,59990.979999999996,PA0002145045,Insured at fault,C,FIXEDOBJCOLL,2016-10-31 00:00:00,1,RI,RI,NO,2016-04-21 00:00:00,2,21.0,22420.0,0.0,0.0
04ZJUS01W68NDR4K,UkkyOTA5NDM5,1,04ZJUS03P6H07DKN,1,4,59990.979999999996,PA0002176685,Insured at fault,C,PG_IVREARENDCV,2017-02-11 00:00:00,1,RI,RI,NO,2016-04-21 00:00:00,3,14.0,5993.48,0.0,0.0
04ZJUS01W68NDR4K,UkkyOTA5NDM5,1,04ZJUS03P6H07DKN,1,4,59990.979999999996,PA0002255664,Comparative Negligence,C,PG_COLLISIONINTERSECTION,2017-09-30 00:00:00,1,RI,RI,NO,2017-04-21 00:00:00,4,13.0,30498.5,0.0,0.0
04ZJUS01W68NDR4K,UkkyOTA5NDM5,1,04ZJUS03P6H07DKN,1,4,59990.979999999996,PA0002432326,Other party at fault,C,VEHCOLLISION,2019-01-30 00:00:00,1,RI,RI,YES,2018-04-21 00:00:00,6,7.0,1079.0,0.0,0.0
04ZJUS02P7V26TJ8,UkkyOTMxNzM3,1,04ZJUS03Z9X9V7FF,2,1,8684.28,PA0002400925,Other party at fault,C,PG_PARKED,2018-11-21 00:00:00,98,RI,RI,YES,2018-05-09 00:00:00,2,17.0,8684.28,0.0,0.0
04ZJUS01EKDS7K8L,UkkyOTQ5NDE3,1,04ZJUS0387FYK1L6,5,2,1037.75,PA0002229314,Insured at fault,C,PG_COLLISIONWITHPARKEDCAR,2017-05-04 00:00:00,1,RI,RI,NO,2016-05-24 00:00:00,6,10.0,1037.75,0.0,0.0
04ZJUS01EKDS7K8L,UkkyOTQ5NDE3,1,04ZJUS0387FYK1L6,5,2,1037.75,PA0002204443,No fault,C,PG_COLLISIONBACKING,2014-05-04 00:00:00,1,RI,RI,NO,2078-12-31 00:00:00,1,1.0,0.0,0.0,0.0
04ZJUS02P5W2JTJY,UkkyOTg4OTYz,1,04ZJUS0319KFJX8N,3,2,21194.690000000002,PA0002139166,Comparative Negligence,C,LEFTCOLLISION,2016-10-21 00:00:00,3,RI,RI,NO,2016-06-27 00:00:00,2,51.0,21194.690000000002,0.0,0.0
04ZJUS02P5W2JTJY,UkkyOTg4OTYz,1,04ZJUS0319KFJX8N,3,2,21194.690000000002,PA0002164395,Insured at fault,C,FIXEDOBJCOLL,2017-01-06 00:00:00,3,RI,RI,NO,2016-06-27 00:00:00,3,4.0,0.0,0.0,0.0
04ZJUS02816ZGJL6,UkkyOTk4NjYy,1,04ZJUS03G4F6LD3R,3,2,12043.86,PA0002337443,Other party at fault,C,PG_COLLISIONWITHPARKEDCAR,2018-05-30 00:00:00,1,RI,RI,NO,2017-07-02 00:00:00,1,11.0,4623.610000000001,0.0,0.0
04ZJUS02816ZGJL6,UkkyOTk4NjYy,1,04ZJUS03G4F6LD3R,3,2,12043.86,PA0002409769,No fault,C,VANDALISM,2018-12-16 00:00:00,98,RI,RI,NO,2018-07-02 00:00:00,1,9.0,7420.25,0.0,0.0
